card_id,card_zh_cnt,card_lb_cnt,card_xz_cnt,card_brand_cnt,card_product_cnt,card_zh,card_lb,card_xz,card_brand,card_product,flow_mtcnt,flow_daycnt,flowcnt_t,flowcnt_6,flowcnt_3,min_dtseg,max_dtseg,flowcnt_wkd,flowcnt_wke,top_trdtz,n_trdtz,top_trdwkd,n_trdwkd,succ_cnt1,succ_cnt6,succ_cnt3,succ_late,fail_late,cash_cnt1,cash_cnt6,cash_cnt3,cash_amt1,cash_amt6,cash_amt3,cashmax_amt1,cashmax_amt6,cashmax_amt3,cons_cnt1,cons_cnt6,cons_cnt3,cons_amt1,cons_amt6,cons_amt3,consmax_amt1,consmax_amt6,consmax_amt3,consnigt_cnt1,consnigt_cnt6,consnigt_cnt3,transout_cnt1,transout_cnt6,transout_cnt3,transout_amt1,transout_amt6,transout_amt3,transoutmax_amt1,transoutmax_amt6,transoutmax_amt3,transin_cnt1,transin_cnt6,transin_cnt3,transin_amt1,transin_amt6,transin_amt3,transinmax_amt1,transinmax_amt6,transinmax_amt3,cre_cash_cnt,cre_cash_amt,kj_cnt,kj_amt,zx_cnt,zx_amt,trade_amt1,trade_amt6,trade_amt3,consnigt_amt1,consnigt_amt6,consnigt_amt3,arg_cashamt,arg_consamt,avg_nigconsamt,arg_tout_amt,arg_crecash_amt,arg_zx_amt,arg_cashzb_cnt,arg_conszb_cnt,arg_nigconszb_cnt,transoutzb_cnt,cre_cashzb_cnt,zxzb_cnt,arg_cashzb_amt,arg_conszb_amt,arg_nigconszb_amt,transoutzb_amt,cre_cashzb_amt,zxzb_amt,flag
8377,1,1,1,1,1,1,1,2,2,0,6,20,49,49,14,27,165,25,24,noon,17,6,14,11,40,19,0,4,0,0,0,0,0,0,0,0,0,11,21,18,64613,115930,104413,14616,18189,18189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64613,125566.9,104412.9,0,0,0,0,5520.47,0,0,0,0,0,0.428571,0,0,0,0,0,0.923252,0,0,0,0,1
8378,1,1,1,1,1,1,1,1,12,0,2,2,2,2,2,4,75,1,1,noon,1,6,1,1,2,2,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8379,1,1,1,1,1,1,1,2,2,0,6,11,52,52,10,2,172,14,38,noon,24,5,19,3,48,7,0,0,0,0,0,0,0,0,0,0,0,2,17,5,11500,51200,32200,6000,8390,8390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4999.71,11499.99,51199.69,32199.98,0,0,0,0,3011.76,0,0,0,128.1976,0,0.326923,0,0,0,0.75,0,1.000006,0,0,0,0.097651,1
838,1,1,1,1,1,1,1,2,12,0,6,33,73,73,27,18,177,36,37,aftr,29,5,13,11,59,34,0,0,1,3,3,500,3500,3500,500,2000,2000,6,38,18,23890.5,76096.07,63941.4,13000,18126,18126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3500,0,0,0,0,24390.46,81751.95,69180.31,0,0,0,11666.6,2002.52,0,0,1166.666,0,0.041095,0.520547,0,0,0.041095,0,0.042812,0.930816,0,0,0.042812,0,0
8381,1,1,1,1,1,1,1,2,1,0,6,34,55,55,39,1,168,35,20,dusk,17,2,13,26,48,35,0,0,1,1,1,2000,2000,2000,2000,2000,2000,12,33,21,9828.52,37868.48,18993.02,6900,12100,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,0,9,1141.98,13860.5,41900.45,23025,0,0,0,20000,1147.52,0,0,2000,126.8866,0.018181,0.6,0,0,0.018181,0.163636,0.047732,0.903772,0,0,0.047732,0.027254,1
8382,1,1,1,1,1,1,1,2,12,0,6,14,16,16,7,9,157,13,3,even,5,2,4,4,16,9,0,999,0,0,0,0,0,0,0,0,0,4,16,9,414.8,3085,1169.6,138,460,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.8,3085,1169.6,0,0,0,0,192.81,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8383,1,1,2,1,1,1,1,1,12,0,5,47,143,143,26,38,176,64,79,aftr,39,7,29,22,130,67,0,3,0,8,7,0,26500,23500,0,5000,5000,22,52,36,27712,66630.91,54039.02,23000,23000,23000,0,1,0,0,16,6,0,589000,203000,0,50000,50000,0,0,0,0,0,0,0,0,0,8,26500,2,8270.8,0,0,27712,687640.8,281538.9,0,946,0,33125,1281.36,946,36812.5,3312.5,0,0.055944,0.363636,0.006993,0.111888,0.055944,0,0.038537,0.096897,0.001375,0.856551,0.038537,0,1
8384,1,1,1,1,1,1,1,2,1,0,2,8,13,13,9,5,104,11,2,dusk,5,3,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3010,3010,3010,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3010,5510,5510,0,0,0,0,1505,0,0,0,0,0,0.153846,0,0,0,0,0,0.546279,0,0,0,0,1
8387,1,1,1,1,1,1,1,2,12,0,5,8,24,24,8,54,157,16,8,aftr,9,3,9,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,3489,1900,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,799.99,0,3488.99,1899.99,0,0,0,0,581.5,0,0,0,399.995,0,0.25,0,0,0,0.083333,0,1.000002,0,0,0,0.229289,0
8388,1,1,1,1,1,1,1,2,2,AA,6,7,9,9,5,24,168,4,5,morn,5,6,3,4,9,6,0,999,0,0,0,0,0,0,0,0,0,1,4,2,49850,198700,99700,49850,49850,49850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99749.99,248599.9,149599.9,0,0,0,0,49675,0,0,0,0,0,0.444444,0,0,0,0,0,0.799276,0,0,0,0,1
8389,1,1,1,1,1,1,1,2,12,0,4,9,15,15,9,1,164,5,10,morn,7,5,5,7,15,14,0,999,0,0,0,0,0,0,0,0,0,7,13,12,12959,30959,24959,4768,6000,5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12959,30958.98,24958.98,0,0,0,0,2381.46,0,0,0,0,0,0.866666,0,0,0,0,0,1.000000,0,0,0,0,1
839,1,1,1,1,1,1,1,1,12,AA,5,34,62,62,48,1,155,30,32,dusk,14,5,14,32,61,60,0,2,6,9,9,3100,4300,4300,2000,2000,2000,4,16,15,1599,6461.63,6261.63,740,2000,2000,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3399.88,4828.87,10891.39,10691.39,740,1598,1398,4777.7,403.85,266.3333,0,0,121.4242,0.145161,0.258064,0.096774,0,0,0.451612,0.394807,0.593278,0.146721,0,0,0.312162,1
8390,1,1,1,1,1,1,1,1,12,0,6,17,34,34,22,19,169,22,12,even,12,4,17,5,31,27,0,0,0,4,4,0,2200,2200,0,1300,1300,3,10,8,6770,20437,13690,3373.5,3373.5,3373.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10188.38,6769.98,22636.86,15889.86,0,0,0,5500,2043.7,0,0,0,566.0211,0.117647,0.294117,0,0,0,0.529411,0.097186,0.902819,0,0,0,0.450079,1
8391,1,1,1,1,1,1,1,2,1,0,6,96,144,144,65,17,179,85,59,noon,53,6,26,25,135,88,0,0,0,0,0,0,0,0,0,0,0,25,133,88,163850.6,880102.1,639077,48236,55870,55870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163850.6,880102.1,639077,0,0,0,0,6617.3,0,0,0,0,0,0.923611,0,0,0,0,0,1.000000,0,0,0,0,1
8393,1,1,1,1,1,1,1,1,12,0,4,16,29,29,22,2,113,22,7,aftr,13,2,8,18,29,29,0,999,5,7,7,10000,20000,20000,3000,5000,5000,9,14,14,27775.02,61314.33,61314.33,11380.31,16471,16471,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16770.92,37774.98,81314.25,81314.25,0,50,50,28571.4,4379.59,50,0,0,1290.070,0.241379,0.482758,0.034482,0,0,0.448275,0.245959,0.754041,0.000614,0,0,0.206248,1
8394,1,1,1,1,1,1,1,1,12,0,6,19,47,47,12,11,174,14,33,even,27,6,25,8,31,24,0,1,1,2,1,2000,3800,2000,2000,2000,2000,5,24,19,7430,143910.6,83130,3000,20000,20000,3,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34780.59,9429.99,162710.5,100129.9,6400,103880.6,43100,19000,5996.27,7420.042,0,0,11593.53,0.042553,0.510638,0.297872,0,0,0.063829,0.023354,0.884457,0.638437,0,0,0.213757,1
8396,1,1,1,1,1,1,1,1,12,0,5,7,29,29,13,11,179,6,23,dusk,10,5,13,12,28,14,0,5,1,8,1,2000,23000,2000,2000,5000,2000,9,10,10,1600,35600,35600,300,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,58899.92,37899.99,0,0,0,28750,3560,0,0,0,0,0.275862,0.344827,0,0,0,0,0.390492,0.604415,0,0,0,0,0
8397,1,1,1,1,1,1,1,1,12,0,1,1,1,1,1,74,74,0,1,dusk,1,5,1,0,1,1,2,999,0,0,0,0,0,0,0,0,0,0,1,1,0,180,180,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,180,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8399,1,1,1,1,1,1,1,3,12,0,6,12,16,16,5,7,154,14,2,noon,5,3,9,3,15,7,0,4,0,1,0,0,1000,0,0,1000,0,3,7,6,636,6067,5853,350,4560,4560,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,17716.98,5852.99,286,286,286,10000,866.71,143,0,0,0,0.0625,0.4375,0.125,0,0,0,0.056443,0.342439,0.016142,0,0,0,1
84,1,1,1,1,1,1,1,2,12,0,5,27,46,46,8,1,177,31,15,dawn,12,2,12,8,43,24,0,3,0,1,1,0,2000,2000,0,2000,2000,2,34,17,1700,17519.5,7480,1600,1602,1600,1,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,0,0,0,2179.96,21004.46,9959.96,100,8808,3816,20000,515.27,400.3636,0,2000,0,0.021739,0.739130,0.478260,0,0.021739,0,0.095217,0.834084,0.419339,0,0.095217,0,1
840,1,1,1,1,1,1,1,2,1,0,3,7,9,9,9,23,76,6,3,noon,5,5,3,6,9,9,0,999,0,1,1,0,2000,2000,0,2000,2000,6,7,7,8540,18520,18520,4950,9980,9980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,0,0,0,8540,20519.99,20519.99,0,0,0,20000,2645.71,0,0,2000,0,0.111111,0.777777,0,0,0.111111,0,0.097465,0.902534,0,0,0.097465,0,1
8401,1,1,1,1,1,1,1,1,12,0,3,4,8,8,8,8,81,6,2,morn,3,2,6,5,6,6,0,1,0,0,0,0,0,0,0,0,0,2,2,2,116.8,116.8,116.8,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59.99,245.28,245.27,245.27,0,0,0,0,58.4,0,0,0,29.995,0,0.25,0,0,0,0.25,0,0.476209,0,0,0,0.244587,0
8402,1,1,1,1,1,1,1,2,1,0,6,10,12,12,7,22,165,4,8,aftr,4,2,4,2,12,9,0,999,0,2,1,0,1300,400,0,900,400,1,5,4,147,517.5,476.5,147,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1300,0,0,0,0,146.99,1817.45,876.46,0,0,0,6500,103.5,0,0,650,0,0.166666,0.416666,0,0,0.166666,0,0.715287,0.284739,0,0,0.715287,0,1
8403,1,1,1,1,1,1,1,1,12,0,5,12,29,29,22,8,143,22,7,aftr,9,2,15,18,29,22,0,999,7,12,11,15300,26800,24800,3000,3000,3000,0,2,0,0,916.3,0,0,581.2,0,0,0,0,4,4,4,15800,15800,15800,5400,5400,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31099.93,43993.21,40599.93,0,0,0,22333.3,458.15,0,3950,0,0,0.413793,0.068965,0,0.137931,0,0,0.609184,0.020828,0,0.359146,0,0,1
8404,1,1,1,1,1,1,1,2,4,0,4,14,22,22,6,7,174,14,8,aftr,10,3,10,5,17,11,0,0,0,0,0,0,0,0,0,0,0,5,14,8,4100,18458,4663,2000,10000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01,4100,20280.99,6485.99,0,0,0,0,1318.42,0,0,0,-0.01,0,0.636363,0,0,0,0.045454,0,0.910113,0,0,0,-4.93E-0,1
8405,1,1,1,1,1,3,1,2,6,0,6,14,21,21,5,15,151,8,13,dusk,10,5,10,4,16,9,0,3,0,0,0,0,0,0,0,0,0,4,14,9,40074.9,117883.9,79304.9,27658,27658,27658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40074.9,117883.8,79304.9,0,0,0,0,8420.27,0,0,0,0,0,0.666666,0,0,0,0,0,1.000000,0,0,0,0,1
8406,1,1,1,1,1,1,1,1,12,0,5,20,50,50,28,16,176,36,14,noon,18,1,15,23,48,27,0,0,12,25,13,30400,66400,32400,3000,3000,3000,0,3,1,0,160067.8,160000,0,160000,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30399.89,226467.6,192399.8,0,0,0,26560,53355.93,0,0,0,0,0.5,0.06,0,0,0,0,0.293198,0.706802,0,0,0,0,0
8407,1,1,1,1,1,1,1,1,12,0,3,3,6,6,4,24,145,0,6,morn,5,7,4,4,6,5,0,999,2,2,2,200,200,200,100,100,100,0,1,0,0,74.94,0,0,74.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.98,274.91,199.97,0,0,0,1000,74.94,0,0,0,0,0.333333,0.166666,0,0,0,0,0.727510,0.272598,0,0,0,0,1
8409,1,1,1,1,1,3,1,2,2,0,6,30,44,44,18,3,179,18,26,noon,19,5,12,15,42,18,0,0,6,14,8,4700,13800,7700,2000,2000,2000,8,22,9,3185.1,18566.3,4337.1,756,4439,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13800,0,0,0,0,9885.1,54366.29,14037.1,0,0,0,9857.1,843.92,0,0,985.7142,0,0.318181,0.5,0,0,0.318181,0,0.253833,0.341503,0,0,0.253833,0,1
841,1,1,1,1,1,3,1,2,1,0,1,1,3,3,0,160,160,3,0,aftr,3,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,1,1,1,1,1,1,1,2,12,0,4,5,13,13,4,25,144,0,13,aftr,7,7,5,1,13,6,0,999,0,0,0,0,0,0,0,0,0,1,13,6,248,10125.1,3056.1,248,2996,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,10125.1,3056.1,0,0,0,0,778.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8414,1,1,1,1,1,1,1,2,1,0,6,26,42,42,18,10,153,31,11,aftr,11,1,16,8,39,23,0,0,0,0,0,0,0,0,0,0,0,7,37,22,3324.1,48476.4,26881.3,1092,11230,11230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.09,3324.09,48973.09,26881.29,0,0,0,0,1310.17,0,0,0,0.045,0,0.880952,0,0,0,0.047619,0,0.989857,0,0,0,1.84E-06,1
8415,1,1,1,1,1,1,1,1,12,0,1,1,7,7,7,1,1,7,0,noon,5,2,7,7,7,7,0,999,1,1,1,3000,3000,3000,3000,3000,3000,5,5,5,305577.8,305577.8,305577.8,85722.74,85722.74,85722.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308577.8,308577.8,308577.8,0,0,0,30000,61115.57,0,0,0,0,0.142857,0.714285,0,0,0,0,0.009722,0.990278,0,0,0,0,1
8416,1,1,1,1,1,1,1,1,12,0,3,4,5,5,1,89,169,4,1,dusk,4,4,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1
8417,1,1,2,1,1,1,1,1,12,0,6,23,41,41,19,1,160,22,19,aftr,14,5,11,7,36,22,0,5,0,3,0,0,5000,0,0,2000,0,0,3,2,0,593,570,0,542,542,0,0,0,2,12,6,60000,115200,81200,30000,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01,60007.93,137139.8,98116.88,0,0,0,16666.6,197.66,0,9600,0,-0.01,0.073170,0.073170,0,0.292682,0,0.024390,0.036459,0.004324,0,0.840018,0,-7.29E-0,1
8418,1,1,1,1,1,1,1,1,12,0,4,7,19,19,10,29,149,17,2,aftr,11,4,9,7,15,12,0,0,1,4,3,1000,5500,4000,1000,2000,2000,2,3,2,277,727,277,276,450,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.99,1276.98,6226.94,4276.95,0,0,0,13750,242.33,0,0,0,0.2475,0.210526,0.157894,0,0,0,0.210526,0.883258,0.116750,0,0,0,0.000158,1
8419,1,1,1,1,1,1,1,1,12,0,6,24,45,45,35,5,152,25,20,morn,14,7,12,19,45,42,0,999,8,14,14,12600,18300,18300,3000,3000,3000,3,6,6,7196,8378.7,8378.7,3098,3098,3098,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,99.98,19795.94,86678.55,86678.56,0,1000,1000,13071.4,1396.45,1000,0,0,33.32666,0.311111,0.133333,0.022222,0,0,0.066666,0.211124,0.096664,0.011536,0,0,0.001153,1
842,1,1,1,1,1,1,1,2,12,0,6,17,31,31,8,5,170,19,12,dusk,12,3,11,7,31,24,0,999,0,0,0,0,0,0,0,0,0,4,19,16,65400,223186.9,209144.9,22900,39886,39886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65399.97,259186.7,245144.8,0,0,0,0,11746.67,0,0,0,0,0,0.612903,0,0,0,0,0,0.861104,0,0,0,0,1
8420,1,1,1,1,1,3,1,2,2,0,4,11,19,19,12,25,178,12,7,aftr,10,2,6,4,14,11,0,2,0,0,0,0,0,0,0,0,0,4,14,11,828.5,4831.62,3090.4,516,1510,1255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.5,4831.62,3090.4,0,1510,0,0,345.11,1510,0,0,0,0,0.736842,0.052631,0,0,0,0,1,0.312524,0,0,0,1
8421,1,1,1,1,1,1,1,1,12,0,3,21,38,38,38,10,82,27,11,morn,14,4,12,21,32,32,0,1,3,3,3,3500,3500,3500,2000,2000,2000,6,8,8,9540.5,20158,20158,3600,10500,10500,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46599.99,13040.38,70257.8,70257.8,8000,18500,18500,11666.6,2519.75,4625,0,0,23299.99,0.078947,0.210526,0.105263,0,0,0.052631,0.049816,0.286914,0.263315,0,0,0.663271,1
8422,1,1,1,1,1,1,1,2,12,0,6,54,71,71,50,8,176,44,27,aftr,22,4,17,34,68,57,0,0,1,1,1,1000,1000,1000,1000,1000,1000,25,58,47,8120.39,28309.47,20659.96,1199,9200,9200,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,0,0,0,22014.29,45203.37,37553.86,1346,2359,1496,10000,488.09,393.1666,0,1000,0,0.014084,0.816901,0.084507,0,0.014084,0,0.022122,0.626269,0.052186,0,0.022122,0,1
8423,1,1,1,1,1,1,1,2,12,0,6,25,36,36,21,11,179,13,23,noon,15,6,12,15,33,25,0,5,0,1,1,0,200,200,0,200,200,11,28,20,23638,104569.1,63829.11,18020,19430,19430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,0,0,1,40,24006,105137.1,64397.11,0,0,0,2000,3734.61,0,0,200,40,0.027777,0.777777,0,0,0.027777,0.027777,0.001902,0.994597,0,0,0.001902,0.000380,1
8425,1,1,1,1,1,1,1,1,12,0,1,1,1,1,1,61,61,1,0,noon,1,4,1,0,1,1,2,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8426,1,1,1,1,1,1,1,1,12,0,6,14,14,14,9,7,178,10,4,morn,4,3,5,8,14,10,0,999,0,0,0,0,0,0,0,0,0,3,8,5,16062,37487,24727,9005.5,9760,9005.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35287,16062,37487,24727,0,0,0,0,4685.87,0,0,0,5041,0,0.571428,0,0,0,0.5,0,1,0,0,0,0.941312,0
8427,1,1,1,1,1,1,1,2,12,0,1,1,2,2,2,2,2,2,0,noon,2,1,2,2,2,2,0,999,0,0,0,0,0,0,0,0,0,2,2,2,208.12,208.12,208.12,188,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.12,208.12,208.12,0,0,0,0,104.06,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8428,1,1,1,1,1,1,1,1,12,0,4,9,14,14,6,37,175,11,3,noon,5,4,7,1,14,10,1,999,0,3,2,0,1100,800,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,1099.89,799.92,0,0,0,3666.6,0,0,0,0,0,0.214285,0,0,0,0,0,1.000100,0,0,0,0,0,1
843,1,1,1,1,1,1,1,2,12,0,6,24,31,31,11,5,156,14,17,aftr,12,7,8,3,30,14,0,5,0,0,0,0,0,0,0,0,0,3,23,10,17923,41745.75,29806.5,13500,13500,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17923,41745.68,29806.46,0,0,0,0,1815.03,0,0,0,0,0,0.741935,0,0,0,0,0,1.000001,0,0,0,0,1
8430,1,1,1,1,1,1,1,1,12,0,1,2,2,2,2,87,89,1,1,even,2,6,1,0,2,2,2,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,1,1,1,1,1,1,1,2,12,0,6,38,55,55,33,11,149,22,33,noon,19,7,13,22,53,41,0,0,0,0,0,0,0,0,0,0,0,20,51,39,27751.56,59754.02,52744.15,13785,13785,13785,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.01,27751.55,59754.01,52744.14,245,245,245,0,1171.64,245,0,0,-0.005,0,0.927272,0.018181,0,0,0.036363,0,1.000000,0.004100,0,0,-1.67E-0,1
8434,1,1,1,1,1,1,1,1,12,0,4,9,18,18,11,1,110,15,3,morn,7,3,5,5,16,16,0,0,0,0,0,0,0,0,0,0,0,3,4,4,501,502,502,400,400,400,1,1,1,0,2,2,0,5960,5960,0,2980,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,11,603.21,600.99,6563.2,6563.2,1,1,1,0,125.5,1,2980,0,54.83727,0,0.222222,0.055555,0.111111,0,0.611111,0,0.076487,0.000152,0.908093,0,0.091907,1
8435,1,1,1,1,1,1,1,1,12,0,1,1,2,2,2,18,18,0,2,aftr,2,6,2,1,1,1,0,0,1,1,1,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,0,0,0,2000,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,1
8436,1,1,1,1,1,1,1,2,1,0,6,54,89,89,36,4,173,54,35,aftr,34,3,19,24,84,44,0,0,0,0,0,0,0,0,0,0,0,22,80,42,35039.79,162929.0,84507.99,19650,19650,19650,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35099.79,163059.0,84567.99,0,230,0,0,2036.61,115,0,0,0,0,0.898876,0.022471,0,0,0,0,0.999202,0.001410,0,0,0,1
8437,1,1,1,1,1,3,1,2,1,0,6,10,16,16,13,14,166,13,3,morn,5,3,6,3,14,12,0,0,0,0,0,0,0,0,0,0,0,3,13,11,30800,35263.01,34383.01,13800,13800,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30800,35263,34383,0,0,0,0,2712.53,0,0,0,0,0,0.8125,0,0,0,0.125,0,1.000000,0,0,0,0,1
8438,1,1,1,1,1,1,1,1,12,0,6,12,26,26,15,11,162,8,18,morn,11,6,11,11,26,20,0,999,2,11,9,2000,42301,37601,1000,28800,28800,6,7,7,29848,30848,30848,8300,8300,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61148,152448.9,147749,0,0,0,38455.4,4406.85,0,0,0,0,0.423076,0.269230,0,0,0,0,0.277476,0.202349,0,0,0,0,0
8439,1,1,1,1,1,1,1,3,2,0,1,1,2,2,0,97,97,2,0,morn,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
844,1,1,1,1,1,1,1,2,12,0,5,14,25,25,19,3,144,15,10,aftr,7,3,6,11,21,19,0,0,0,1,1,0,1100,1100,0,1100,1100,8,15,13,2961.8,21914.81,12034.81,1633,6890,5680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1100,0,0,5,1474,4435.8,24488.79,14608.79,0,0,0,11000,1460.98,0,0,1100,294.8,0.04,0.6,0,0,0.04,0.2,0.044918,0.894891,0,0,0.044918,0.060190,1
